timestamp,service,event,username,ip
Jun 29 10:08:19,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,root,
Jun 29 10:08:19,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,root,
Jun 29 10:08:19,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,root,
Jun 29 10:08:19,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,root,
Jun 29 10:08:20,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,root,
Jun 29 10:08:20,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,root,
Jun 29 10:08:20,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,root,
Jun 29 10:48:01,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005 ,,208.62.55.75
Jun 29 10:48:01,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005 ,,208.62.55.75
Jun 29 10:48:01,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005 ,,208.62.55.75
Jun 29 10:48:01,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005 ,,208.62.55.75
Jun 29 10:48:01,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005 ,,208.62.55.75
Jun 29 10:48:01,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005 ,,208.62.55.75
Jun 29 10:48:05,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:05 2005 ,,208.62.55.75
Jun 29 10:48:06,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005 ,,208.62.55.75
Jun 29 10:48:06,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005 ,,208.62.55.75
Jun 29 10:48:06,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005 ,,208.62.55.75
Jun 29 10:48:08,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005 ,,208.62.55.75
Jun 29 10:48:08,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005 ,,208.62.55.75
Jun 29 10:48:08,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005 ,,208.62.55.75
Jun 29 10:48:10,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:10 2005 ,,208.62.55.75
Jun 29 10:48:12,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:12 2005 ,,208.62.55.75
Jun 29 10:48:12,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:12 2005 ,,208.62.55.75
Jun 29 10:48:13,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:13 2005 ,,208.62.55.75
Jun 29 10:48:15,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:15 2005 ,,208.62.55.75
Jun 29 10:48:17,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:17 2005 ,,208.62.55.75
Jun 29 10:48:17,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:17 2005 ,,208.62.55.75
Jun 29 10:48:18,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:18 2005 ,,208.62.55.75
Jun 29 10:48:20,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:20 2005 ,,208.62.55.75
Jun 29 10:48:21,ftpd,connection from 208.62.55.75 () at Wed Jun 29 10:48:21 2005 ,,208.62.55.75
Jun 29 12:11:53,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,root,
Jun 29 12:11:55,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,root,
Jun 29 12:11:57,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,root,
Jun 29 12:11:59,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,root,
Jun 29 12:11:59,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,root,
Jun 29 12:12:01,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,root,
Jun 29 12:12:02,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,root,
Jun 29 12:12:03,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,root,
Jun 29 12:12:03,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,root,
Jun 29 12:12:05,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,root,
Jun 29 12:12:05,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,root,
Jun 29 12:12:06,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,root,
Jun 29 12:12:10,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,root,
Jun 29 14:44:35,ftpd,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005 ,,210.223.97.117
Jun 29 14:44:35,ftpd,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005 ,,210.223.97.117
Jun 29 14:44:35,ftpd,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005 ,,210.223.97.117
Jun 29 14:44:35,ftpd,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005 ,,210.223.97.117
Jun 29 14:44:35,ftpd,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005 ,,210.223.97.117
Jun 29 14:44:35,ftpd,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005 ,,210.223.97.117
Jun 29 14:44:35,ftpd,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005 ,,210.223.97.117
Jun 30 04:03:41,su(pam_unix),session opened for user cyrus by (uid=0),cyrus,
Jun 30 04:03:42,su(pam_unix),session closed for user cyrus,cyrus,
Jun 30 04:09:30,su(pam_unix),session opened for user news by (uid=0),news,
Jun 30 04:09:31,su(pam_unix),session closed for user news,news,
Jun 30 12:48:38,sshd(pam_unix),check pass; user unknown,,
Jun 30 12:48:38,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl ,,
Jun 30 12:48:41,sshd(pam_unix),check pass; user unknown,,
Jun 30 12:48:41,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl ,,
Jun 30 12:48:41,sshd(pam_unix),check pass; user unknown,,
Jun 30 12:48:41,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl ,,
Jun 30 12:48:41,sshd(pam_unix),check pass; user unknown,,
Jun 30 12:48:41,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl ,,
Jun 30 12:48:41,sshd(pam_unix),check pass; user unknown,,
Jun 30 12:48:41,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl ,,
Jun 30 12:48:41,sshd(pam_unix),check pass; user unknown,,
Jun 30 12:48:41,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl ,,
Jun 30 12:48:41,sshd(pam_unix),check pass; user unknown,,
Jun 30 12:48:41,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl ,,
Jun 30 12:48:41,sshd(pam_unix),check pass; user unknown,,
Jun 30 12:48:41,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl ,,
Jun 30 19:03:00,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jun 30 19:03:00,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jun 30 19:03:00,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jun 30 19:03:01,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jun 30 19:03:01,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jun 30 19:03:03,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jun 30 19:03:04,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jun 30 19:03:04,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jun 30 19:03:05,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jun 30 19:03:07,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jun 30 20:16:17,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,root,195.129.24.210
Jun 30 20:16:17,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,root,195.129.24.210
Jun 30 20:16:26,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,root,195.129.24.210
Jun 30 20:16:26,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,root,195.129.24.210
Jun 30 20:16:30,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,root,195.129.24.210
Jun 30 20:53:04,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,,163.27.187.39
Jun 30 20:53:04,klogind,Kerberos authentication failed ,,
Jun 30 20:53:04,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,,163.27.187.39
Jun 30 20:53:04,klogind,Kerberos authentication failed ,,
Jun 30 20:53:04,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,,163.27.187.39
Jun 30 20:53:04,klogind,Kerberos authentication failed ,,
Jun 30 20:53:04,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,,163.27.187.39
Jun 30 20:53:04,klogind,Kerberos authentication failed ,,
Jun 30 20:53:04,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,,163.27.187.39
Jun 30 20:53:04,klogind,Kerberos authentication failed ,,
Jun 30 20:53:04,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,,163.27.187.39
Jun 30 20:53:04,klogind,Kerberos authentication failed ,,
Jun 30 20:53:04,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,,163.27.187.39
Jun 30 20:53:04,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code ,,163.27.187.39
Jun 30 20:53:04,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort ,,163.27.187.39
Jun 30 20:53:04,klogind,Kerberos authentication failed ,,
Jun 30 20:53:04,klogind,Kerberos authentication failed ,,
Jun 30 20:53:04,klogind,Kerberos authentication failed ,,
Jun 30 20:53:06,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort ,,163.27.187.39
Jun 30 20:53:06,klogind,Kerberos authentication failed ,,
Jun 30 20:53:06,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort ,,163.27.187.39
Jun 30 20:53:06,klogind,Kerberos authentication failed ,,
Jun 30 20:53:06,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort ,,163.27.187.39
Jun 30 20:53:06,klogind,Kerberos authentication failed ,,
Jun 30 20:53:06,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort ,,163.27.187.39
Jun 30 20:53:06,klogind,Kerberos authentication failed ,,
Jun 30 20:53:06,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort ,,163.27.187.39
Jun 30 20:53:06,klogind,Kerberos authentication failed ,,
Jun 30 20:53:06,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort ,,163.27.187.39
Jun 30 20:53:06,klogind,Kerberos authentication failed ,,
Jun 30 20:53:06,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort ,,163.27.187.39
Jun 30 20:53:06,klogind,Kerberos authentication failed ,,
Jun 30 20:53:06,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort ,,163.27.187.39
Jun 30 20:53:06,klogind,Kerberos authentication failed ,,
Jun 30 20:53:06,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort ,,163.27.187.39
Jun 30 20:53:06,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort ,,163.27.187.39
Jun 30 20:53:06,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort ,,163.27.187.39
Jun 30 20:53:06,klogind,Kerberos authentication failed ,,
Jun 30 20:53:06,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort ,,163.27.187.39
Jun 30 20:53:06,klogind,Kerberos authentication failed ,,
Jun 30 20:53:06,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort ,,163.27.187.39
Jun 30 20:53:06,klogind,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort ,,163.27.187.39
Jun 30 20:53:06,klogind,Kerberos authentication failed ,,
Jun 30 20:53:06,klogind,Kerberos authentication failed ,,
Jun 30 20:53:06,klogind,Kerberos authentication failed ,,
Jun 30 20:53:06,klogind,Kerberos authentication failed ,,
Jun 30 22:16:32,sshd(pam_unix),session opened for user test by (uid=509),test,
Jun 30 22:16:32,sshd(pam_unix),session opened for user test by (uid=509),test,
Jun 30 22:16:32,sshd(pam_unix),session opened for user test by (uid=509),test,
Jun 30 22:16:32,sshd(pam_unix),session opened for user test by (uid=509),test,
Jun 30 22:16:32,sshd(pam_unix),session opened for user test by (uid=509),test,
Jun 30 22:16:32,sshd(pam_unix),session opened for user test by (uid=509),test,
Jun 30 22:16:32,sshd(pam_unix),session opened for user test by (uid=509),test,
Jun 30 22:16:32,sshd(pam_unix),session opened for user test by (uid=509),test,
Jun 30 22:16:32,sshd(pam_unix),session closed for user test,test,
Jun 30 22:16:32,sshd(pam_unix),session closed for user test,test,
Jun 30 22:16:32,sshd(pam_unix),session opened for user test by (uid=509),test,
Jun 30 22:16:32,sshd(pam_unix),session opened for user test by (uid=509),test,
Jun 30 22:16:32,sshd(pam_unix),session closed for user test,test,
Jun 30 22:16:32,sshd(pam_unix),session closed for user test,test,
Jun 30 22:16:33,sshd(pam_unix),session closed for user test,test,
Jun 30 22:16:33,sshd(pam_unix),session closed for user test,test,
Jun 30 22:16:33,sshd(pam_unix),session closed for user test,test,
Jun 30 22:16:33,sshd(pam_unix),session closed for user test,test,
Jun 30 22:16:33,sshd(pam_unix),session closed for user test,test,
Jun 30 22:16:33,sshd(pam_unix),session closed for user test,test,
Jul 1 00:21:28,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jul 1 00:21:28,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jul 1 00:21:30,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jul 1 00:21:30,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jul 1 00:21:30,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jul 1 00:21:31,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jul 1 00:21:31,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jul 1 00:21:32,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jul 1 00:21:32,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jul 1 00:21:35,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,root,60.30.224.116
Jul 1 04:05:17,su(pam_unix),session opened for user cyrus by (uid=0),cyrus,
Jul 1 04:05:18,su(pam_unix),session closed for user cyrus,cyrus,
Jul 1 04:11:35,su(pam_unix),session opened for user news by (uid=0),news,
Jul 1 04:11:36,su(pam_unix),session closed for user news,news,
Jul 1 05:02:26,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 1 05:02:26,sshd(pam_unix),session closed for user test,test,
Jul 1 05:02:26,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 1 05:02:26,sshd(pam_unix),session closed for user test,test,
Jul 1 05:02:26,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 1 05:02:26,sshd(pam_unix),session closed for user test,test,
Jul 1 05:02:27,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 1 05:02:27,sshd(pam_unix),session closed for user test,test,
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 07:57:30,ftpd,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005 ,,202.82.200.188
Jul 1 09:14:43,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 1 09:14:43,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 1 09:14:43,sshd(pam_unix),session closed for user test,test,
Jul 1 09:14:43,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 1 09:14:44,sshd(pam_unix),session closed for user test,test,
Jul 1 09:14:44,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 1 09:14:44,sshd(pam_unix),session closed for user test,test,
Jul 1 09:14:44,sshd(pam_unix),session closed for user test,test,
Jul 1 10:56:41,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,root,195.129.24.210
Jul 1 10:56:41,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,root,195.129.24.210
Jul 1 10:56:41,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,root,195.129.24.210
Jul 1 10:56:42,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,root,195.129.24.210
Jul 1 10:56:42,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,root,195.129.24.210
Jul 1 10:56:42,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,root,195.129.24.210
Jul 1 10:56:43,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,root,195.129.24.210
Jul 1 10:56:43,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,root,195.129.24.210
Jul 1 10:56:44,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,root,195.129.24.210
Jul 1 10:56:44,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,root,195.129.24.210
Jul 2 01:41:32,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 2 01:41:32,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 2 01:41:32,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 2 01:41:32,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 2 01:41:32,sshd(pam_unix),session closed for user test,test,
Jul 2 01:41:32,sshd(pam_unix),session closed for user test,test,
Jul 2 01:41:32,sshd(pam_unix),session closed for user test,test,
Jul 2 01:41:32,sshd(pam_unix),session closed for user test,test,
Jul 2 01:41:33,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 2 01:41:33,sshd(pam_unix),session closed for user test,test,
Jul 2 01:41:33,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 2 01:41:33,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 2 01:41:33,sshd(pam_unix),session opened for user test by (uid=509),test,
Jul 2 01:41:33,sshd(pam_unix),session closed for user test,test,
Jul 2 01:41:33,sshd(pam_unix),session closed for user test,test,
Jul 2 01:41:33,sshd(pam_unix),session closed for user test,test,
Jul 2 04:04:02,su(pam_unix),session opened for user cyrus by (uid=0),cyrus,
Jul 2 04:04:02,su(pam_unix),session closed for user cyrus,cyrus,
Jul 2 04:09:53,su(pam_unix),session opened for user news by (uid=0),news,
Jul 2 04:09:54,su(pam_unix),session closed for user news,news,
Jul 2 04:15:33,sshd(pam_unix),check pass; user unknown,,
Jul 2 04:15:33,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com ,,
Jul 2 04:15:33,sshd(pam_unix),check pass; user unknown,,
Jul 2 04:15:33,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com ,,
Jul 2 04:15:33,sshd(pam_unix),check pass; user unknown,,
Jul 2 04:15:33,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com ,,
Jul 2 04:15:43,sshd(pam_unix),check pass; user unknown,,
Jul 2 04:15:43,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com ,,
Jul 2 04:15:43,sshd(pam_unix),check pass; user unknown,,
Jul 2 04:15:43,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com ,,
Jul 2 04:15:43,sshd(pam_unix),check pass; user unknown,,
Jul 2 04:15:43,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com ,,
Jul 2 04:15:43,sshd(pam_unix),check pass; user unknown,,
Jul 2 04:15:43,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com ,,
Jul 2 04:15:43,sshd(pam_unix),check pass; user unknown,,
Jul 2 04:15:43,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com ,,
Jul 2 04:15:43,sshd(pam_unix),check pass; user unknown,,
Jul 2 04:15:43,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com ,,
Jul 2 04:15:43,sshd(pam_unix),check pass; user unknown,,
Jul 2 04:15:43,sshd(pam_unix),authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com ,,
Jul 3 04:07:47,su(pam_unix),session opened for user cyrus by (uid=0),cyrus,
Jul 3 04:07:48,su(pam_unix),session closed for user cyrus,cyrus,
Jul 3 04:14:00,su(pam_unix),session opened for user news by (uid=0),news,
Jul 3 04:14:01,su(pam_unix),session closed for user news,news,
